,Player_ID,Summoner_ID,Rank,League_Points,Wins,Losses,Win_Rate (%)
0,B_nPcxVEAyz7XVfmv6PXWg7vS9NbhUityvIHXr_tQ6DNRbM-gjVGmoe0szNJ1Tta35Okc2CCcOhvyA,OjRStKvJ7MCt1318QEoReC4of-0947xJ8sWygHfz_HRUeBFJwD5byiZK6A,Challenger,1433,111,66,62.71186441
1,p0XTn-SNsuKwKzsodw0ABV6eeakK6EfnPk_ApvZ-6iSnR9JLwpQQt-irBAEiYXfdtww-JCnPMvnDeA,0CY-1C65i6FNf0Gj9piF7t-6Tp4Vx4GXO_In1fMym1s3s82OtZftYmCVQw,Challenger,1373,97,52,65.10067114
2,DcqIHAqyb2JoiebX5OiTKTcGZVyaAoBOXQL_NZ4eXY-mS1Wk8SzYBcWCTFa0oFjC-X_D9pwe0dXQPw,C3ITYKgLidARjeTW3CHPmHo7kQ7GQJUzqm28ueYbsztt-eKy,Challenger,1277,121,69,63.68421053
3,8dnwRLvYzviG-Kngrzg6eOyVJXCCrvtPmbeo_wbCAael7NZm9TY0SHaWe82lPyLnXzwPeWHdnLdHEg,psuBI1aHxk24PVhRON0rYyFzz9sOkatjuo0KEb7YoYlX78g,Challenger,1263,90,48,65.2173913
4,GMu4XXEWb_hZ65aA8Bg3iF4-qFZh0x9w_prNzF42gSIOd2nq69om7AS7dXzWeiYkEXYfEhYFDIti9A,dmMlxobwXDzLRZmnoux5jMy9eR-M9OaWiz2fWH4IQfMMOw,Challenger,1204,116,63,64.80446927
5,Wl9nZVEzmuhfvIFTHWXMn0l6xWuCc_D6KBfXevdwcY-igIqrFSIKrDDHadY9uS7_aMGn9Q003ny8VA,KVGiIyueBiFnNJenF0K4YSoIZGxWNq21jkrg90knTliMpgc,Challenger,1113,84,44,65.625
6,9NMb8jgJAX6hI4_BK0C4u_22MtXa_avL9fQwpSCz6r8YZ5RX-6A60sek-LJ4bVRLYDwCUjRKoKAoUg,hNpFDs65mGlohHDyuDWrIBi33US9xqN0DtLgx8yhztX_bxE,Challenger,1097,144,102,58.53658537
7,dQt0wA68XY8Sm2atQLx-K1OIzW-sHNcPp7mY4IK0iTnc9oeDKMWCqUogH79OEOlQhYDPJFOPwf0-1w,gsTxWRsK_UA6Y6Vq48jKzLvB3uR1biCkXWh67YHCS_0OPhU,Challenger,1065,93,50,65.03496503
8,p5w3vlcn0wjVu-igK-7MOKmxRkqmWPEH1arleVrZuf3Apbgkr1u_y4zFZSIztbVeZJfNga-BzqfGGw,30bXF41p-hkJ7E2EF4xUBykQi7PHr2ShbDoO5JfPS3pQ67U,Challenger,1056,135,94,58.95196507
9,VrVTn5qpRgBV8j8C-xahl8qCWHw-JNY8j5zNJ5MklI8Ow857UtthEUNxHKVZdTNO-OFDTpqwG9JcUQ,YmgxFS1nuk1y8RR-4qWad9ILWrkjJ-45Md6OIWebspJvbz4,Challenger,1050,146,105,58.16733068
10,jhLNr1p906jF-y5pxC90pwgggid6Ve4rhgZyAV2y5TU2wY4DUG66U8qNBP2ZE31zTVDSHyoljDNttw,#NAME?,Challenger,1012,88,60,59.45945946
11,wkfmlPCxmgNPzblxdZpCO8_y87loJfr-9n7s1GZWI6E6IS19lVmPEZHnaMjWiFhctm_bUAUsZHwTcw,XiFAFOj4ADAPHV5vGmJ52xE1spL2n7X6Yh-kkkkRR76INds,Challenger,1008,106,74,58.88888889
12,owWbXymB8TrwaL8S4cg-xdAwvUulri2Dk40Oc7-WVZfkEC4eL9_u7TTJxuLQ5KpmU4kx9QS9cXmDFg,E3xCWDMgOFZ3qjjb0Ey75xqMF38B-4A09lJNg28sXQSqljTVKs8lYunYgw,Challenger,1005,70,35,66.66666667
13,uEmUXObXEJiLI1o5rNetgbVhYsxX1A6oKfoV5QATn2JrN2YzuX9Qmi1Z7oh2XbaRB9eCdZDHuVQkiw,7jhZqeF_A94vsKguEzIYG2biwTL1nAoXbO3MeSM7Je_Hfxw,Challenger,976,81,51,61.36363636
14,Pekp-T4eRXAntxaYmJ7gEwEksg995UZcU-JrCTVZjDdx4SkPGjbDYYveHr9-qrkc0ZXui5gb3LjxJg,9-MHrG4PT0UPBZTV7KGFZm3ARuVC2zVs-w50sbRvhwuVc3W9gFugH3b2tw,Challenger,947,85,40,68
15,zTDy17Jie-LafpQF4GNA7XSugyotXVf69ANEfrhsGNsxaOCbRWnhZCj7I1Opi7SSo54YQ9eKIcDe4g,8XYUOHr-rpXObj5WAhmNCLqhXTIUMZw3_VO0zGcL65CY2TA25TZxonWJuA,Challenger,945,67,27,71.27659574
16,yD6ykr0SLFFBHJ4ulLN8xHG3OguQsEBy-Aa5HUpFiKMy1O_lMYYdE50uAPqwc97MAS3zw5506c0X1A,7UHDe43DhjdKOHSOwU-8HnQR_UGBVkcivdI3j6SUgjQG9W8,Challenger,922,94,65,59.11949686
17,_HcurQ2h4yx2yUtCAJ7p0OtTYGEcljDDwAU6UgdD2OYF3UToktzTxLv0VT055ZOsupRu1JgbPXJVzg,v2roUoeSU6Zf5bvvJdlRGlp4-6LzTYfzSt4JB5eUrMR0ssY,Challenger,922,117,72,61.9047619
18,HBe1R_qyPiIqHqHU8O7B2V3g8zCf_UixESTqqHZl-V4MCJQOyAuHJIff7meJuXDCxocgInonHuP0lw,nyY0Du-qJaGl5Vnjk_vNbhv9txLn3HuvLitThQKzrw41njQP,Challenger,915,75,50,60
19,S2ZzJ0FJEZGEQ-K3hvDqwackuQwkuyzDodN5NPqEn0-iTk0foHXxgDa0oSBwWYXVkCDKMR0KQJLbTA,_w_woHgc_2CHbb1vM74FfSFpqxtW8WZxproAEGm7CZAvmic,Challenger,885,100,56,64.1025641
20,fgD6PXWnENIEf_qhXhmc8mLYTTLdpxn3Avec1W2nwR13r-H23KWgpk-_b2KWThxy2Ba9DEG8cc011Q,ggRR9-8h8_WqJt_ZJfQkhVhPbLk1XuzWVaURUwW_kNwNPrw,Challenger,883,71,42,62.83185841
21,3LloGltgYI4NWuoFiaK-b6ny5xG9lv9zyJPCcoiSsw3gJG1DSJ_7emnsUEg1Cdp6u5bM2usJqb0stA,_c8nK16kPzOMA6ge1NrxJFuLjxeJxNzXTYzGZR4URl_zMg,Challenger,881,100,58,63.29113924
22,sQa6ejgFDaF_vNDumqKvi6c4CW2oLf94E49nM5vy8gPeVqHFlgpRiOcTB4NAnL9gZa_qu0FY0r7Bww,1guQukm7lyuuoplwThByUMmo-upCHjmGQgMuMwEpRq2_qR4,Challenger,879,81,53,60.44776119
23,wCYgHewKZT1nPJ9BGQnmuiZlIJA1-XOfVA0SJBSVRYkpOB9oIP57menqUPAFAMTzi-vDMg1ZGfS73w,fS9FS4CfivQPJfBSV-OMdwvfysnjRoeTiMy4yQ6utQFjhBK8ps5J7wqYQw,Challenger,872,69,47,59.48275862
24,cYwZNS6drRuHtbeLHr-lh0TdBRrWUa9thpus5xwaYKJLMCW09glISn5ng6mlbSTjh8eDP1dmF1aS1w,VmP_50XIuUc6DFshxyb8RnfMBjQ8Cb1poxxlw0f58s7JBWTqygmIEqGNiw,Challenger,858,76,55,58.01526718
25,bntmx8k5fuLqKgngS1Ee6JG0Vkyuu6nnI5ExQv6Mn41o7867ensXoZ8acJAGmQXve3rAhQTUHyVnuA,fwao7XbBkxHf9tRfOR8WsQqKgkOW_0h_ca94KREOScSoqfE,Challenger,858,104,63,62.2754491
26,IKw4QFEnHOL5PcAD_mWmYAv_b5cbUJM_IIoYk1MkTw3_ykPd46wi8ioNxmRX4kS1Yf8BX9JyLR1FNA,bTJ_W4syowKfQphU9NJyBDFGl1dY_fJA_WDfFefZBwDGjDlyptEOhJCg2g,Challenger,834,116,74,61.05263158
27,nqlo49NQcXNF01D3e4ZgDnY1j1BMYqfNIUCMjP0Lx7R4Ym4peS1nvU1Z5jvQ_vkRvSS-MkhooamuAQ,GWCGR9pxdLA6UVXNCoUI1DgVUDEBx5uRDbmn3rDhDPFo9Nw,Challenger,832,109,90,54.77386935
28,Bz3NycBP1u03g-CpN8MnwGKg0NC7tGVtaHQw8bzr_ikVhEvkVzBtEkMpOGKYlWiK-jcWcr2tGcjNpw,uvblnfHfn13d8AZcRpsnhdySWVwrtog8naiCSafbFa9a2lzFLE9r0VdAvg,Challenger,819,75,49,60.48387097
29,fHGNQ_1axAFQrpsJBM8Zy7NFHFfXMLe_1sMa79FrkXhQ2iXINf-wzniMVn7UvrD7ZRZiCyW4Ph9laA,01Y3vSbM8bdiVI5fmoTZEa7624COOOsp5-Qtckw_0Vq_dRg,Challenger,807,90,65,58.06451613
30,PpAleIvybyUGnY1h4tVgqrnDnl0VkeixuF5N8J4NHyEoxikW84kPmCcHKIxC_hFGtTG8ulLE3POyVA,Is3T0tpIiVeShK38inK2C8JgrjrhFPl7FqQ1xV_BJdPvEfE,Challenger,800,112,72,60.86956522
31,TWH6Pih0WCwJT56dr567HRSRSGWE9atX_rpXah4Gr5QEQLYsEB5uwOQwj_LmEp2EpezKVoB4aBY79w,ehqRl65eYmnwBhekFpQwPguPX6HPkAd1IW10q9ylhkqQpQI,Challenger,793,133,107,55.41666667
32,xjkxTRf9UcghvWYikwICMVDK9eKYHS0ySuiV4ipF0u0JddL5xOdWPU7vkPcIV2DZD5z-wJ_L-B6skQ,8zzZ5nHrxj-486eoVxpUl5zTPfJKwKbV21fWfnHlbQD6Tg,Challenger,793,88,67,56.77419355
33,xQGqTs_k_uSjzPsMCuDKX0-UpF7HRoO9JWPEXr1RhyVx0GVgIek-Y72gQx2BJVLQdvoLuCkAXpNCOA,VIGnzwtJ4AUN3ngkPnVZXZc29pi_nlpDDQH7tY3-1VgF0_ObwuJ4oHXEMQ,Challenger,792,88,51,63.30935252
34,Phsh81sTC3yxa8sz-vG52YpF28s8XmzQS7-AtvvYwdUi9B4MsF4pO5dEmE87GdsN-ZM9IllenE4WkQ,u9nxQq0jNnRB-sSGdMblIvsYRYRA_BfaerhRNRb-yutCiMo,Challenger,774,55,28,66.26506024
35,gSMFPtEa7X7AcA6AVaaT_9QrQZLSk2Co3AevirMuYDMA6ECtccDfiCDjKd8FRGTLl2WO7AsRAo3HcA,u4yQ5YgLbl3AJRMgMZfHmWva1rR98jGvhBS349Hn1wtbW0g,Challenger,773,126,104,54.7826087
36,Z7JBia1l-bMDCk4isEK0QQ6xSOMZpIkq2M4_9s6afyWDJib9nbZpWLJOYWoxD84e7KpqtvQ4Kk2Ruw,HDguWjAg7QvqJxNS03FqM_N0zsV7vTkC-5d967PasuNPmWA,Challenger,772,74,62,54.41176471
37,lHGDKcUPeHFNrCLBcZmpQiaB5yvGmKvAUhg2CbH1jxUkM9wAoik3hnTbD5L9frbadkL4q1rwLtWHZg,Uoh6wk0J5SMBtihGQy0rgFXpADPXTd5UBdaKwh5ztKCNlPu-OxVzCRG4Dg,Challenger,764,59,32,64.83516484
38,iOmWf4O6c97PiwnQ4Iy8oBkyacNKgtY1CaMazHDFmRk7fI_egMMKiBG7TJFw6AA50l5bXebQdGbSXg,JvDYGb2FmCHMorrmBqHB4IcJWxk1E1jOnJYqiMcISwMpNmpQ_LkIGkeQxQ,Challenger,760,92,71,56.44171779
39,Yrl84Rvy-nTJXW-LkucGNfzthAqOoNy1hzxETELwjd3TPMRYYi0DcHj0jnd9l-IUcMEzjJ3OqJRSKw,EV9amcWLcrNEo46NR54RfK69KMIEMhr-XGi_jRVughQcXN_of9fLc9vwhw,Challenger,752,83,52,61.48148148
40,a1WXE1bFtqSajuSvwNv0tIW6JEoceoii6EdLa2feiebF174i9StX5aOzZ2CSuTpGEOPBMArmskqwBQ,90YaI_vbg5cOfL0zmbJFRirr4xBl8v3B7FsAsAikbCckcPaoZQxFJDEctQ,Challenger,748,70,42,62.5
41,Xvi00b0BXhBPYmc1ZOT_17EPBdsGvY9TgxjwVnOlMAo2BZGJGxm3_8GIZXNKcMr1Ctx45wZfoNOUOA,LJsJUg0VkremKeOyLPD-hATx0gvnx96dLF00toIvQp4je5A,Challenger,742,97,84,53.59116022
42,CtXKaDznDD7-4RXzrMlFldD4OGqToLgiKTHYE_x8lNPWOsyTTxPF8HSsFJTcVdP5dYRSV1O90EHs9Q,kPeqN-y8YFKEdRk3SiikKPZRddTVs5fl4SXhjdyXyWNwHRKqCrtU9RAYLg,Challenger,735,102,80,56.04395604
43,8qp-sYcOtMH8XUveG4LMMUe_utsrZas6zQnFKZ_edz47b9JJUrSCi5kCM0-lPmFKwDgUCLI-3rq-gg,VuWn81L964_adFAkK1IADPFCVML9GsrQVHWDmHvwfMh2c2NRBLGtQNLAaw,Challenger,734,78,41,65.54621849
44,UdjjpHAEuYXn8BlkSoVc9bnMzqf8aY1s5FRlZsEu4U2sroOLGhwxKGlbbPePSvzfSvt5NI0GDi0fWQ,vUUJOXpKh8PwjxxMjmPLBsNp8nUx8lDgXmgj_-wHZ-lMsto,Challenger,724,88,67,56.77419355
45,c3urrUWENyk3BwQZnECurcdrN-evQC4ZtP3qOTPh-2VATka6npCkgGm22Abv2yLGaQRsUIKdAWbT5g,aRW3cGLYl7Fk0oGIZPOvrCKWdgvcuqIKyS-MNyN4Eu3bn6ZdorAWilYNYw,Challenger,714,87,70,55.41401274
46,cxz6BaLl1FoE4IPIj4w6Kgbq5YQ3tpjQUM2JAz2VI6FVs8ZuZ0k71ta_60HfPdl2SHO0l7pD9yDXSg,FwOTG2y2wDewZ4MTKEufsT94SYkvzeha9GL6gm6M_qu29nI,Challenger,707,78,56,58.20895522
47,a4blSVJz_rbcHEzndGzCUbPwG-OjoOVrmSdnzlaZni3obgRGuEnOCfY0eYMrJ9xQo84Vb0p18CSMvw,h4MMuU9fxP-LD03sqXjIrOVSt-52L5UZTc_cBklQGeNeNiE,Challenger,693,76,49,60.8
48,9FXZR_FNR_s7XGresDbyb-FaaPQSptpsByph0v7_PFOzNNIiufpPpv1LV6EQWHpl0Nd4lS4DQiotjQ,ubAfOa69niI8vGI_79Y4R4AXQK0I0EEVkV-0keKNefAxT3J_X5vLj30dVQ,Challenger,679,44,23,65.67164179
49,CGw57RYPs3ywrR3l-E5E4pTY_HHNxpK0vkEvNV5V_dOSclsHa01sMd6uE8aT6g85xNhM0_XMfPpniQ,ev0y4WKp7jBQcRGk6craO0wwADNTLSEczDlWjsGRXQF4bQ0,Challenger,667,71,50,58.67768595
50,VsuVC7Rw1A_CrQht4DfaihaRroMJ-8JTR_yrFVVJyyFhDZQR46DmgQnheRLb5g6iMz4-zi3K4XeX6A,2pHPpVKIC5ujMOlad9jw-VtbxITU5khdL6o9a7C5piEf02w72UjAWEVenQ,Challenger,667,115,102,52.99539171
51,ycxBIFCzmWAzwkRIrMvrRCFLLxbK6BoEpC_OxDTXFmRrwFUEauXvuIR1hKTvTaB82bWq16chYuVUYQ,dtgmyEOY0B3lKnCLoH21MauOFgp82kYClh30UBUO7swCJVM,Challenger,665,97,73,57.05882353
52,e9XR88kg50gTUFm2SGCSeaBmJv-4BLUlbJc5jS_thHwlganSXSLK7-5J1G0QRF_cmrcMeH3G8OwVzA,6LyFTTz_w5kz6zJR8CU-RjVAcZf6tM485l-6bjCGmYYEyxA,Challenger,662,84,64,56.75675676
53,i4mTIiBWHyuroD9l52M2_8SmFnObewo6ZZW9OPyviuwj5UUL-0xf1pj5yRqPCkYAW0J9Tn5L9lWeQw,D2oHj04vqzoj2gbtoARokHGsfKSBO7ahqzKz_Svbzdi07QM,Challenger,645,83,59,58.45070423
54,ZidI_nJfOu4FaaWvbF4S2kMQajSZqdVfrR5v7vbsohvVnPcV6k2Ra57-ncPc5aSQXrRiCQUbwso6ww,bLL7tgTwsSTY1bqYFsx5bZfHw7xZ6ZgAhHWUMSrV3Q5mTNU,Challenger,634,103,95,52.02020202
55,VTFMo8uMSDSyzJbP_0QQ2J3EnVhHt8ha6lGquZax-hVLKKROom2ABl5AHXXBrDbejc4t7KkaXPBJiA,ZEgqKH6dWC95_jN_pBhQts7qsSUdQZAwh78yCZGOu4Fa3Q,Challenger,632,89,76,53.93939394
56,HmdN1xd4Bldlwb7eaJtkuDWpVNDfrB7wVSTtxPj6sZGAM0RhrqFZI_D3w8JwgunM9jxVdHW58A6eQA,uRPkAmBafnhBCRGb3vSWD7em0582t2IJqnAvJFUQf8IO7g,Challenger,631,60,46,56.60377358
57,jhduxS9kd0mA0KwSlWysU2JxogEleukuU_pkjPKHh83UI0PMv80ggR1NIuV73P9TW2TJujtDKCTBAA,YUrsJijPHdZt1mZ8icWmxsv9fDbNRDMYiRXSK-v3kESqyvcf2BHdcSJdzA,Challenger,628,161,136,54.20875421
58,6Fsu6IiolFe0Pk_qVMZjrfS5mveFybpRpReNIHSl6WEtDq_remPTVTJuQrhi42MtD6UuPVJjS2Zu0A,UnttqkhoG3msUykYB7v2msQO_4KbqwZXgILjBSq3_hMp8unA0pn9IFsNMQ,Challenger,614,81,71,53.28947368
59,kUDUXlql_HVXKruaAC13OAMePKq6BsaJGOBgTllUfFuG8VQ_1xv-qHrv6iaGF4elWGmb5VQC3dbqbg,j3sWmF6ZZd7UtOfJWRuRpO8mxtqZE230tN1OVry1ZCDL0Q,Challenger,613,40,18,68.96551724
60,1KZBBX3k7YL73n3OrsQjv9QRjHcp9JQYXqjYfe-m4bOshnvcFwn4bfgWK4l1vzWaEchiORkotJIvkA,ak5GaWM_TC5ZeI6afXE4XC_uxgAUA9j1vn-k5IBk4t272lk,Challenger,611,76,44,63.33333333
61,o9CrfjPLD7iGkZ0nTWE1MVG0BZOeGXuyZsgh7jlp5jj6NFOGO5QO8NcCZGa3dbNcvX4VJVV0suP4Gg,VBR47EzWwNvNPse9hYF4CQdG-uWV3lKTTlcrxXVNVMmmQIA,Challenger,609,85,86,49.70760234
62,iF0JyFPBSkhRZufRHuEWD5hRnYRXPyj4mxwwmRHzA6VqJwNYNYRUkO62yRoc8COG97ODvR-Juwo39g,I_G2Fc_C3gkw3EsmcjZMGZmnWp-upoPXPJrNDER_DNNxeSY,Challenger,609,66,44,60
63,sftub35Hfsc2duGRXVD5HetnswgcXHATSwUoH551rTIgiUwzqps1_lo98lE1Fcc57_MjyFK1T7Zq8Q,ov9OF44QfFgGRc0RsL0aHHr5yz5NXTNa6_o9d4LrrBs_dA,Challenger,607,49,29,62.82051282
64,uia4bqmpXlxzLXbt7vj3gt1cYdUYtPAEbhSfCuCY99uQAFIKVur_eYb0ul2HfSOYSFzbA2NvJi6zAw,WHYUmAELESCsNkGOCc6bFdKZZ1GC8UIDYOBJNwzyTv8JGaQ,Challenger,606,67,56,54.47154472
65,zWyd2lKg5ODE2BkvWFWr8gvzeZSOtqguTQOKqRi61UcNW8dWn8n8ahA2gYxNne5SkJUk4ixxc2N8_w,CWHop2hhZddPPrzG5j8kRsfWSg65kn1q1YX84ezyrmbZ1HY,Challenger,598,103,86,54.4973545
66,HwHrsd8FmPsDPZ57NYDXAhYyurPRWuIfll6JjjjWepIy0G56hD1a6qLRKkw35obtqfU30xZCSyGxMQ,ouW9RsPh3Vq_cgibIlziks-RK251xFLLyKmGYMzR4tQt0k9k9w5obnisZQ,Challenger,586,76,59,56.2962963
67,zjLTkrSZE2lcASq5oIonf907Qv5hd_dtmQ9Ec_p7esu7tw1YuySjEI3WGj9Xng3XnS1WztlJwi94ow,2V79a7M_4PWDnkPs_uQEVWAKDEJN3cPixQCMEIXgiyaFtkc,Challenger,585,54,38,58.69565217
68,G_aqHlwxcGAen7DxeAAZyghBh4JtyRAmMvtkEuZgWxSeLG7TNnVY3z5mpombkIcmF4vNLUr-l3-VFw,zNjzNDWoc9VlfD0Dh9d6OZDt7tkCjKCZlF79wBhgPYwwgQ,Challenger,582,60,40,60
69,_yYl_8-UVPbYparUqj6q6bcD3xSP8XccUB_-8PaM28JkbyL-HiKSbgBuYkktRn6RiUK9s4FrBVuJ9w,eKrLoNvfzPZlW9w-8Lp_CuuZUPWvYeVm_0vsh90j1TCsG20,Challenger,581,87,66,56.8627451
70,N0qOxrJvjN1CIYGJ4Usbupybv09KDObwohNKdc9gJ2QV3lYAa2f6k829BmF3FRSHOe-q3WOiYiViNg,t6rNoKdPeEtQHyfHHEAQsbkdc4kWpkiqlIFNL_k1-7YIgD1-,Challenger,572,49,27,64.47368421
71,KAHYpO6iLr9wclzUKMIfBtQ1TFtRU5NYA__WVLARRqfTtLQ4d0ihdFJG2djVvDMTLZ2Fomaer1svYg,zxkawVhD5W-36-3wEgYNwZFTIfKrA3JP0Dhxn5bC06W6Mi4,Challenger,571,36,19,65.45454545
72,ghBCU1GKElEKr99hZJr4SLSYGee_lBmOQJ5QC1J2JC5H74YyH3-SgPXaJHeOlfecIH4dnrxCe_XTwA,TeBqRCSSt5oZKadlbCJIXdF3oVP3K-5Rpx2B7NnOTwunGk4,Challenger,558,67,54,55.37190083
73,hXghyYKW9cl0aa-CW4J5pQgV9IJdbKdqsGA19BpT0ErTzA60xuoGzw59Pei0tqPp-KP0GjZRrQWWiA,NG8eBRm93PVh_caeazgbuEidDodMLylSlym_OEetrCxrBA,Challenger,558,105,94,52.7638191
74,WQS0WWpmdVEXAsybWGHt0QMBoL_GPCJDH3Mfw6EEvlsRrP5AorCsJPpDNOegcBk7IfghI6xNzbx1gw,nHVcrhtOl-SH8oOniLU3aSb2by-ZiJXBoFyMQDMdjwx90A,Challenger,547,90,73,55.21472393
75,mg2D8h6uOg-rAaPsNhiVSeyY9hDg6BNoDt9mGzvqjSbxfdAYHiXHgnpywResLz2DxLv6X6hkdSyyXg,XK2loCATGM-ZP5lHI1wfhtAgMNxs6b26nfQFOFnt0QFJrgU,Challenger,547,105,89,54.12371134
76,lppPQDgMFv6VST76EFea9UqWl3UFGctaiASEnsJom1nfYm6n2KGjc93NHgATTxkrkc7qEF-nJSgb9Q,B8qO858G14LBtruG1_N0vxmC0WJSXOJ-fHgnj-1GJ_fof7CsMlKvQE89fQ,Challenger,546,44,19,69.84126984
77,3vMTx3Om2qa17_NLcs2OZOjTX_uEGwfjDXY-S-olIOmgmqR7OWK_XukKu_E5zJD2CtgZIPSo7enGqg,lJdi1Fkmz0Ihcwy71bkbJcaLxfH3PoADTUjiv93gLysEsK8,Challenger,546,58,49,54.20560748
78,gDImH_i7IDYEmtBgvTv-7bOD1VjYFZ4oX2lMhJgqz7t-2pFisyv3Vs10ENEzn-C0D5TXAMKyRav1ww,bvsd_mW7nUSSNlwQ34zhLFrh7HUDRxNox1ygBE1jIkoaFKEQ,Challenger,546,65,34,65.65656566
79,Bvu1rdVkccer2sp-5Ml28-NSz8Bz5LakH9MpeU0U7PoItc3sZyy9HHKVUiN2EuPBLzMoAtAU8VwOkQ,s_0QVbKxBY1a0SAIzq9gTe1qU_0tzGZzW-ELlJ7_5-cePxe1j8vquNlMXw,Challenger,545,51,34,60
80,GqtiJlpzhxzUvFcnsYCtKDxZk_lOMLmFX8AELI705bDF6aJ0oRdNAbe-YbPBoBcA3uJuunmDw6ERVA,K99gJz5UYehKAi_ZFXgyBBkYlAa70JFHnGGzxvAl2PAImq0,Challenger,544,78,62,55.71428571
81,QnK07E9NionVQe5mjTJKTqf7MmPA8vtiUGClCz9YrnCfzxcTvbpGpg_MKkR1FTJHxnfmv854K0KR7w,zHyduotSHB_MyYTo3b4UtVH8XMpNabr6PHd0-q108O_jEuU,Challenger,543,65,45,59.09090909
82,rRKpxsxqgj7TkVQB4l6qxX-rgjbBIJeQZSqPkUMfr4VYfu4zgLnTfm89CAfbIIDoZYCeGBrZBia1MA,4lxsnQ7__3P5w8dxKIA2sHs-aIXncwDPceBRr5C6lqp0GNw,Challenger,542,93,82,53.14285714
83,ChjCxgnFruPMzEupeQ_RzLadtvkyC3YGpO6-kT3b5OGxF5BwFFitlS5UhuP6vFxN3pYxxRn5IhXHjw,99hbHJ4KsLCwAUXcbuMBonjyhPNed5yAZgg3ZvJKGrcA8A,Challenger,541,69,61,53.07692308
84,3in5k1XPfBvelHcOcmWodTI4nN0EaxRsf6EBJjie3v-cqykuTe6ZpC0fwfVfVcbAVb1WL_sVf5c7ZQ,H7dgxTho29jaWDM-DDtTXPbMb3rgGDVSigcc50DflnaYgQo,Challenger,535,85,75,53.125
